song_id,melody,articulation,rhythm_complexity,rhythm_stability,dissonance,atonality,mode
2988,2,4.25,3,1.4,5.2,2.25,5
2989,6.5,8.5,5.33333333333,8.6,5.6,7.5,4
2990,4.5,5,3,7.2,3.8,7,7.8
2991,5,9.25,6.33333333333,8.4,4.6,8,3.6
2992,5.5,8,4.33333333333,7.6,4,7.25,3.2
2993,5.5,4,4,5.6,4,6.5,5.2
2994,6,6.75,5.33333333333,7,6,6.75,6
2995,6,7.25,5.33333333333,5.4,5.4,6.5,5.4
2996,5,7.75,6.33333333333,6.4,5,6.75,7.8
2997,7,7,4,6.8,4,7.75,3
2998,6.75,6.25,3.66666666667,8.6,3.6,7.25,6.4
2999,5.5,6.25,4.66666666667,8.2,4.6,7,7.6
3000,5.75,7.25,4.5,7.8,3.6,7.25,3.6
3001,5.75,8.75,8.33333333333,6.2,7.6,5.5,7.2
3002,7.75,5.25,4,7.8,3.8,7.75,5
3003,7,6.5,5,8.4,5.4,6.5,6.2
3004,6,8,5,7.8,5,6.75,4.8
3005,8.25,2.5,3.33333333333,4.6,2.2,7,6.8
3006,7,4.75,4,7.2,3.4,7.5,4.8
3007,6.75,7.25,4.5,8,3.8,7.25,5
3008,6,3.75,2,6.8,3,7.5,5.6
3009,6,7.25,5,7,4.8,7.25,3
3010,6.75,6,3.5,7,3.2,7.25,7
3011,2.75,6.75,4,6.4,5.4,6.75,6.4
3012,5.5,6.25,5,7.2,5,7.25,7.4
3013,7,6.5,3.5,6.6,3.4,7.25,4.6
3014,5.75,7.5,4,7,4.8,7.25,5.6
3015,5,6.75,6.66666666667,6.4,5.4,5.25,6.2
3016,6.5,6.5,3.5,7.4,3,7.75,3.2
3017,7,4.5,3,7.8,3.2,7.25,5.4
3018,5.5,7,6,7.4,4.8,8.25,5.8
3019,2.75,4,3,5,4.2,6.25,6.2
3020,6,6.2,5.33333333333,6.8,5.2,6.5,5.2
3021,8.4,3.4,6,5.2,3.6,8,4
3022,6.6,3.4,5,6,4.6,7.6,7.4
3023,6.6,7,8,6.6,6.2,7,5.25
3024,5.4,7.75,4.5,7.6,5.2,7,4
3025,6.6,5.4,3.5,7.2,3.8,7.4,4.75
3026,5.6,6.75,2.5,7.6,2.8,7.8,2.8
3027,6.2,7.75,4.5,7.2,3.6,8,2.6
3028,5.4,8.75,6.5,6.4,8.4,7,7.4
3029,6.6,7,5.5,7,3.6,7,5
3030,6.6,7.75,4,8.4,3.6,7.6,4.2
3031,4.25,7,5.66666666667,7.8,5.6,7.75,7.6
3032,8,5,5.66666666667,5,4.2,8,6.6
3033,8,3.8,4.33333333333,6.2,4,7.75,4.6
3034,6.5,5.8,5.33333333333,6,5.6,7.75,6.2
3035,5.25,6.2,6.33333333333,6.4,5,6.25,5.2
3036,9,1.4,5.66666666667,4.2,4,7.25,7.4
3037,8.25,3.4,7,3.2,4.4,8,3.2
3038,5.25,5.8,6.33333333333,7.2,4.8,7.5,4.8
3039,6.25,4.8,5,5.8,4.8,7,4.4
3040,4.4,6.6,3.75,7.4,5.2,7.25,6.4
3041,3.8,9.2,7.75,4.4,8.8,6,6.8
3042,6.2,2.4,6.75,4.4,3.4,8,6.4
3043,5.8,6.6,5.75,6.2,4.8,7.25,4.6
3044,7.6,6.6,5.5,6.8,5,7.75,5
3045,4.8,6.8,5.25,7.4,4.4,7.5,6.8
3046,4.6,8,1.5,8.8,6,7.5,5.4
3047,5.2,7.8,5.25,8,5.2,7.25,5
3048,5.2,7,6.5,4.6,6.4,5,5
3049,7,7.8,6.25,7,3.8,7.75,4.6
3050,5.4,4.6,6.25,7.4,5.6,7.5,6
3051,4.6,8.6,6,7,7,7.5,5
3052,4.2,6.2,6.5,6,6.4,6.8,5.6
3053,6,6.8,5.75,5.8,4,7.2,5.2
3054,1.6,4,4.25,3,6.4,4.2,7
3055,5.25,7.4,7.33333333333,7,7.2,5.6,7.2
3056,5.8,4.6,5.25,4.6,4,7.25,6.4
3057,3.8,7,7.25,4.6,7,4.2,6.8
3058,3.6,3.75,5.5,4.2,4.6,6.6,6
3059,5.4,7.75,7.25,6,8.2,6.4,6.6
3060,7.6,4.25,7,4.8,3.2,8.25,3.8
3061,5.8,5.25,5,6.4,4.4,8,5.4
3062,7.8,6.25,5,8.25,5,7.6,3.4
3063,7.4,6.5,4,8.4,4.8,7.4,5.6
3064,4,6,6.5,6.25,7.4,7,6.4
3065,6,6.25,5,6.6,4.2,7.2,4.2
3066,6.2,6.5,4.25,7.8,4.6,8.2,4.8
3067,7,4.75,5.25,7,4.6,8,6.4
3068,3.5,5,6,4,6.8,5.25,6
3069,5.6,7,6.5,6.6,5.2,7.4,6
3070,5.6,6.25,6,7.6,5,6.8,5.4
3071,5,5.5,5.75,3.8,5.2,6.5,5.4
3072,5.5,6.75,5.25,7.2,5.8,7.25,7.6
3073,3.5,3.75,3.5,5.8,7.2,4.5,6.8
3074,4,7.75,5,6.6,6.8,6.5,6.2
3075,7,6.75,4.5,7.4,5,7.2,5.4
3076,6.75,5.75,5.5,6.2,5.2,8.25,7.8
3077,3.75,4.5,5,5.2,6.4,5.75,4.2
3078,7.5,3.75,3.75,7.6,3.6,7.75,6.8
3079,5.4,8,4.75,7.2,4,7.2,4
3080,5,6.75,5,7,6.4,7.25,8
3081,1,1,1,2.8,1,3.25,2.6
3082,7.75,3,4,6,4.2,8.75,7.8
3083,8.5,3.5,5.5,5.8,3.8,8.25,5.8
3084,4.75,4,4,6.4,4.8,7.5,6.4
3085,5.25,7.5,6.5,5.8,6.4,6.25,7.2
3086,7.75,3.75,4,6.2,3.6,7.75,5.6
3087,5.8,4.25,5,6.8,5.2,6.8,5.2
3088,5.25,5.25,5.25,6.8,6.6,6.25,6.4
3089,4.75,5.25,5.5,4,3.8,6.75,6
3090,6.6,7.5,6,6,4.6,7.8,5.6
3091,5,5.25,5,6,4.2,5.5,6
3092,5.75,5.75,7.25,4.4,5.4,6.75,7.4
3093,7.5,6,4,8,5.2,8.75,3
3094,5.75,7.25,6.25,6.2,5,8.5,7.2
3095,3.75,7,4.75,7.2,7.6,6.25,7.8
3096,2.5,4.5,6.75,2.2,7.4,3.5,7.8
3097,6.5,5.25,5.75,6.8,6.2,7.25,6.6
3098,3,7,7,4.4,7.4,4.25,6.8
3099,6,6.5,5.5,7.6,6,7.25,5.6
3100,3.25,7,6.25,5.6,6.4,5.5,5.8
3101,4,5.5,3.75,6.2,6.2,6.25,6
3102,8.25,3,4.75,4.4,3.6,7.75,5.8
3103,3.75,6.75,4,6.8,5.8,6.5,6
3104,6,5.75,5.25,7.6,6.2,8.25,4.8
3105,6,5,5,7.4,5.6,6.75,5.4
3106,6.5,5.25,5,6.2,5,6.75,5.6
3107,6.5,4.75,5.75,6.4,5.8,7,6.2
3108,7,3.75,5.5,6,4.2,7.25,6.6
3109,5.25,7.25,6.25,6.2,6.8,7.25,5.8
3110,3,3.75,5.25,4.4,6.4,5,7
3111,7.25,6.5,4.25,7,3.8,7.75,4
3112,7.5,5.25,3.75,7.4,4.2,7.5,5.8
3113,2,3.25,6.75,1.6,5,3.25,4.8
3114,6.5,5.75,4,6.8,5.2,7.25,6.8
3115,7,6,4.5,6.2,3.8,6.75,4.4
3116,5.5,6,4.5,7,5,8.75,6.6
3117,3,3,4.75,2.6,5,5,7.8
3118,7.75,5.75,4,7.4,3.6,7.75,3.4
3119,6.5,4.25,6.25,4,4.6,8.25,5.8
3120,5,7,5.75,7.2,6.2,6,6
3121,7.75,1.5,3,4.4,2.8,8.5,5.4
3122,7,5.25,4.25,6.8,4,7.5,6.2
3123,7,7.75,4.75,6.8,5,7.75,6
3124,6.25,7.5,5.25,6.6,4.6,8.25,5.6
3125,6.5,5.75,3.66666666667,7,6.4,6.25,6.2
3126,4.25,4.5,5.5,5.4,6.2,5.75,6.6
3127,4.75,8.5,5.75,7.8,6.6,7,5.2
3128,6.75,7,4.33333333333,5.8,5.6,7.25,7.2
3129,5,2,4.66666666667,4.4,4,7,6.8
3130,8.25,3,2.66666666667,4.8,3.4,8,7.2
3131,6.75,6.25,3,7.6,5.4,7.25,5.4
3132,7.25,6.75,2.66666666667,6.8,4,7.75,5.6
3133,7.5,3.5,6,4.2,5.2,7,6.2
3134,6.5,9.25,3.66666666667,7.6,7.4,8,5
3135,5.5,6.25,5,5.4,5.75,5.66666666667,6.4
3136,3.75,6.75,4.66666666667,5.4,6.4,7.25,7.6
3137,8.25,7,4,7,4.6,7.5,4.2
3138,7.5,5.75,4.66666666667,5.6,5,8,6
3139,5.75,8.5,6.66666666667,7.2,8.8,5.75,8
3140,7,3.5,2,5.6,3.2,7.25,5.4
3141,4.75,4.75,4.66666666667,4.8,4.6,6,6.4
3142,8.25,7,4.66666666667,7.4,4.8,8,3.2
3143,6,4.5,2.66666666667,6.8,4.6,7.25,5
3144,6.25,7.25,4,7.2,5.8,7.5,6.2
3145,4.75,6.25,3.66666666667,7.2,6,6,6.8
3146,7.25,4.25,4,6,3.6,8,5
3147,5.75,7.75,3.33333333333,7.2,5.6,6.75,7
3148,5.75,4,3,5,3.6,7.5,5.4
3149,6.75,3.25,2.33333333333,6.2,3.6,8.25,6.4
3150,5.75,6,3.5,7.6,4.8,6.5,6
3151,4.5,6.5,2.5,6.2,6.6,6.5,5.6
3152,8,4.5,3.33333333333,6,3.8,7.25,7.2
3153,7,6.75,4.5,7.2,4.6,8,3
3154,6.25,5.25,4,6.6,4,7.75,6.4
3155,6.75,7,3.25,7.4,5.8,7.75,4.4
3156,8.5,2.75,4,4.8,2.8,7.5,6
3157,4.25,6.2,4.33333333333,6.6,6,4.75,6.4
3158,5.5,3.4,2.66666666667,3,3.6,6.25,6.8
3159,5.75,6.2,5.5,6,5.2,5.75,6
3160,5,7.2,5,6.2,5.6,6,6.4
3161,3.25,8,6,5.4,7.6,5.5,5.8
3162,5,5.8,4.66666666667,5,6.4,5.25,6.4
3163,7.5,3.2,2.66666666667,3.6,3.4,6.75,6.6
3164,4,2,3,4,4.8,6.25,7.6
3165,4.75,6.6,5,7.2,7.4,5.25,7.2
3166,4.75,7,6.33333333333,4.8,6,5.25,5.4
3167,3.25,8.4,5.66666666667,5.4,8.6,5.25,7.4
3168,5.75,2.4,2.75,3.8,3.6,7.25,7.8
3169,7,3,3.33333333333,5,4.2,6.75,7
3170,4.5,5,5.75,4,5.2,5.25,6.4
3171,4,7.8,4.33333333333,6.6,6,4.75,6.4
3172,5.5,6.4,5.33333333333,6.6,5.8,5.5,6.8
3173,6.25,4.2,4.33333333333,4.8,5.2,6.25,7.2
3174,4.25,5.6,2.75,6.2,5.4,5.5,7.4
3175,5.25,6.4,5,6.4,5.8,5.5,6.8
3176,6.25,6.4,4.25,6.8,6.4,7.25,5.6
3177,5.25,5.8,4.33333333333,5.2,4.6,6,6
3178,4.25,5.6,4,5,4.8,6.25,7.4
3179,2.5,3.8,5.5,2.8,7.2,3.75,6.6
3180,5.75,5.6,4.66666666667,5.8,5.8,5.5,6.6
3181,6,5,5.33333333333,4.4,4.8,6.5,5.6
3182,4.75,6,5,5,5.8,5.25,7
3183,5.5,5.4,4.66666666667,6.6,5,6.5,7.8
3184,6.25,3.2,3,5.4,2.8,7.25,5.4
3185,4.5,4.4,5.75,3.4,4.6,5.5,6
3186,3.75,3,2.33333333333,3.2,4.4,4.5,6
3187,4.5,4.6,4,3.6,3.8,5,5.4
3188,7.75,4.4,3.66666666667,6.4,3.6,6.75,6
3189,4,7.6,5,6.8,6,5.25,5.8
3190,6.5,6.8,6,7.4,6.8,6.25,6.6
3191,6.25,3.2,3,4.2,3,7.25,6.4
3192,5,4.8,4.33333333333,5.8,5.2,5.5,6.8
3193,3.25,8.2,6.25,5.8,7.4,4.25,5
3194,5,7.2,2.66666666667,8,6.2,6.75,6.6
3195,6.75,4,3.5,5.4,3.6,7,6.6
3196,3.5,2.8,4.5,3.6,5.6,4.75,6.4
3197,6.25,5.2,4.66666666667,5.4,5,5.5,6.2
3198,5.75,5.4,4.25,5,4.6,6.75,6.4
3199,6.25,4.4,4.66666666667,7,4.2,6.5,5.6
3200,4.75,6.4,4.33333333333,7.2,6.2,6.25,6.6
3201,5,5.4,5.33333333333,5,5,6.5,6.2
3202,7.75,2.8,4,4.6,3.2,7,6.2
3203,4.25,7,6.66666666667,6.4,8.4,6,7.4
3204,6,6,5.33333333333,6.8,5.8,6,6.6
3205,6,5.6,4.33333333333,6.2,4.6,6.5,5.4
3206,6,5.6,5,7.2,5,7,5.8
3207,4.75,5,4.33333333333,5.6,4.6,6.5,6.6
3208,6.75,2.6,2.66666666667,4,2.8,7,6.8
3209,5.5,3.2,3.33333333333,3.6,4.6,6.25,5.6
3210,4.5,6,5.33333333333,6.4,6,6,5.8
3211,6.25,5.4,5,6.6,5.4,6.75,5.6
3212,4.5,6.2,5.33333333333,4.4,5.2,5,5.6
3213,4.75,6.2,6.5,5.4,3.8,6.25,5
3214,5,5.4,4,6,4.4,6.5,6.4
3215,6.75,4,4.25,5.4,3.8,6.5,6.6
3216,5.75,3.2,3.5,4.4,3.2,6.75,5.6
3217,8,2.8,3.75,5.6,2.8,7.5,4.8
3218,6.25,6,5.75,7.4,4.6,7,4.2
3219,6.25,5.6,5.5,7.4,5,7,4.6
3220,5.5,4.4,3.75,6.2,5,6.5,6.4
3221,6.5,4.4,5.75,5.6,5,6.5,5.8
3222,4.5,6.2,4,7,4.6,6.25,6
3223,4.5,2.2,4.25,4.4,3.2,7.25,5.4
3224,4,3.8,3.5,5,6,4,6.6
3225,4.5,6.8,4.75,7,5.4,5.75,5.2
3226,5.5,5.8,5,6.4,4.2,7.25,4.4
3227,4.5,5.6,4.25,7.2,7.4,5.25,5.6
3228,5.25,6.2,5,8,5.6,6.5,6.6
3229,3.25,3.8,5.75,2.8,3.8,4.75,6
3230,3.75,3.2,4.5,3,5.6,5,6.6
3231,3.75,3.4,5,3.6,5.6,4.5,6.2
3232,5.75,4.4,4.75,7,4,7.25,3.8
3233,6,5.2,4.5,6.8,4,7,5
3234,4.25,6,5.25,5.4,6.8,5,6.4
3235,5.5,5.8,5.75,7.2,5.8,6.5,5.6
3236,3.75,5.2,5.25,6.2,6,5,6
3237,6.25,6,4.5,7,5,6.5,5.4
3238,5,7,5,7.6,5.6,6.75,5.2
3239,4.5,6,4.5,8,4.2,7.5,4
3240,5.25,5.4,5.25,7.4,4.2,7,4
3241,5,5.4,5,6.4,5.4,6.75,4.8
3242,5.5,6.2,5,7.6,5.2,7.25,4
3243,4.5,2.6,3.75,3.6,4,5.25,6.2
3244,5.75,4.8,5.66666666667,5.8,5.8,6.25,6.4
3245,4.75,8,6.33333333333,7.2,8.6,5.5,7
3246,7.5,3.2,3.33333333333,4.8,3.4,7.25,5.2
3247,5.5,4.6,5,5.2,4.6,6.5,6.4
3248,5,4.4,4,4.6,3.6,6,4.8
3249,5,6.4,6.33333333333,6.4,5.8,7.25,6
3250,2.75,2,1.66666666667,3.2,4,4.5,6.4
3251,5.25,6.2,5.33333333333,7.2,5,6,5.2
3252,4,3.2,4.33333333333,5,4.6,6.5,6.6
3253,4.75,5.4,4.66666666667,5.4,5.2,6.25,6.4
3254,5.5,6.6,4.33333333333,7.2,4.8,6.75,6.6
3255,5,8.4,6,6.6,7.4,5.75,6.2
3256,6.25,4,3.33333333333,4,3.2,6.5,5.8
3257,5,5.6,3,6.4,4,7.75,6.4
3258,6.5,4.4,5.66666666667,4.2,3.8,7.75,6.2
3259,7.5,5.6,4.66666666667,5.6,4.4,6.75,5.8
3260,4.5,7,6.5,6.2,5.2,5.5,5.8
3261,6.25,4.2,3,4.6,3.6,7,4.2
3262,6.75,5.2,5.5,6.6,4,7,4.4
3263,5,7,6.25,6.6,6.8,6.25,6.8
3264,4.25,6.8,4.75,7.2,4.4,6.5,5.4
3265,7,6.2,4.66666666667,6.4,4,7.25,3.6
3266,4.25,6,6.75,6.8,6.6,5.25,6.6
3267,7.25,4,3.66666666667,5,3.6,6.75,5.4
3268,4.75,6,6.75,6.6,6.8,5.5,6.4
3269,5.25,5.2,6,7.2,4.2,7.5,5.2
3270,5,4,5.75,3.8,4,6.5,6.6
3271,5.25,7.4,4.33333333333,7.6,5.4,7.5,4.2
3272,6.25,4.6,4,6.2,3.6,6.75,5.6
3273,6.5,4.2,5,4.6,4.8,6.25,4.4
3274,5.75,6.4,6.5,7.6,5.4,6.75,5
3275,5,5,6.25,4.4,5.4,5,6.4
3276,5.75,6.6,3.66666666667,7.2,4.6,6,5.6
3277,5.25,5,5.5,5.8,5.2,5.75,6.4
3278,5.25,2.4,4.5,4.4,4,7,4.6
3279,6.25,4.4,5.25,5.6,3.6,6.5,6.4
3280,5.25,6,5.66666666667,7,4.8,6.75,5.6
3281,3.75,6.6,4.66666666667,5.8,6,5.75,6
3282,5.5,6.4,6.66666666667,6.2,6.6,7.25,6.4
3283,4.25,3.6,5,3.4,5.2,6.5,7
3284,5.5,4,4.66666666667,4.6,3.8,6.5,5.8
3285,6.75,4.2,5,5.2,3.8,7.75,5.8
3286,6.5,4.2,5.33333333333,5.6,4.6,6.5,4
3287,4,5.6,5,6.2,5,5.5,6.4
3288,5.75,7,6.66666666667,7.2,7.8,6.25,6.6
3289,8.25,2.8,4.33333333333,5.2,3,7,3.8
3290,5.75,5.6,6,7,4.8,7.25,6.6
3291,4,5.4,4.66666666667,6.8,4.6,7.5,4.6
3292,3,8.6,8,5.6,8.4,4,7
3293,3.75,3.4,3.66666666667,3.8,4.6,6.25,7.6
3294,7,3.2,4,4.2,3.8,7,4.4
3295,6.25,6.8,6.33333333333,6.2,5,6.5,4.2
3296,6.75,3.6,4,3.8,3.8,7.5,7.2
3297,5,6.8,6.66666666667,6.8,6.6,5.75,6
3298,3,7,4.66666666667,7.4,7.4,6,7
3299,8.5,2.6,4.33333333333,4.2,3,7,5
3300,4,2.6,4,2.8,4.4,4.75,5.8
3301,5.75,7,5.66666666667,7.4,5.6,6.25,6.2
3302,5.5,3.75,5.33333333333,4.4,4.2,7,6.8
3303,4.25,7.2,6.33333333333,6,5.8,7.66666666667,6.4
3304,5.5,9,8.66666666667,5,8.6,6.5,7.8
3305,4.5,6.25,4,6.6,4.4,7.75,7
3306,7.25,2,3.66666666667,4.8,3.6,7.5,4.6
3307,6.25,8,6,6.6,5.8,8,6.8
3308,5,5.75,4.66666666667,7,5.6,8,6.6
3309,7.25,6.25,5,6.8,5.4,7.25,5.8
3310,5.75,4.25,3.66666666667,6.4,4.2,7.25,6
3311,7.5,5.25,4.66666666667,7.4,3.8,8,5
3312,4,5.8,5,6.8,5.4,5.5,6.4
3313,5,5,4,7.8,5,8,6.8
3314,7,6.8,4.33333333333,6.6,4.6,7,3.2
3315,3.25,4.25,7.33333333333,3.2,6.4,5,6.2
3316,7.75,3.4,3.66666666667,4.4,3.4,6.75,5
3317,8.25,4,5,5.8,3.4,8.25,4.4
3318,5.5,7.2,6.33333333333,6.8,6.8,7.25,6.6
3319,6.75,5.6,5,6,4.6,7.5,6.2
3320,8.75,2.75,4.33333333333,5.6,2.6,7.75,4.4
3321,5.25,7,5.33333333333,7.8,5.2,6,5.8
3322,5.25,2,5,4.6,4.2,7.75,7
3323,5.75,7.2,4.33333333333,7.4,5.4,7,5
3324,5.5,6.8,3.66666666667,7.8,4.8,6.5,5.4
3325,5.8,5.5,4,7.4,4.2,7,7.4
3326,7,5.25,4.33333333333,7.6,4,7,6
3327,4.6,6.5,2.66666666667,8.8,5.2,7,6.2
3328,2.8,5.75,8.33333333333,2,8.4,4.2,7
3329,4.2,7.4,7.66666666667,4.8,5.6,5.75,6
3330,6.4,4,5.33333333333,5.6,4.4,7.4,4.2
3331,4.2,7.8,6.66666666667,7,5,6.25,5.8
3332,6.4,3.75,5.66666666667,4.2,4.8,6,6.6
3333,4.6,2,5,4.2,4.8,7,4.6
3334,4.6,4,6,5,4.4,6,6.4
3335,5.2,7,4.66666666667,7.8,4.4,6.5,6.8
3336,7,5,4.33333333333,7.4,3.8,7,5.2
3337,5.4,5.25,4,8.4,4.6,7,7.2
3338,8.6,2.5,4.66666666667,4.8,3.4,7.6,7
3339,5,7.4,6.33333333333,8,5,6.25,5.8
3340,5.4,7.25,4,8.2,5.4,7.2,6.4
3341,3.8,7.75,7,5.4,8.8,5.4,7.4
3342,5.8,6.25,3.75,7.4,3.4,7.25,5.4
3343,6.4,4.4,5.33333333333,6,4,6.75,3.8
3344,5.6,4.75,6,5.8,5.4,6.4,7
3345,4.6,6.5,4.33333333333,7.2,5.8,6.6,6.6
3346,4.8,7.25,4.75,7.8,4.8,6.75,6
3347,6.8,6.75,4.33333333333,6.8,5.2,6.8,4
3348,4.2,7,5,6.2,5.8,6.2,6.2
3349,5,7,3,7.8,4.6,7,5.6
3350,2.4,2,5.66666666667,2.6,8.2,3.8,6.6
3351,4.4,7.25,6,6.8,5.4,6,5.2
3352,5.4,6.75,4,8.2,4,7.25,6.2
3353,6,4,4,6.2,3.8,7.4,5.8
3354,5,3,4.33333333333,4.8,4.2,7,6
3355,3.8,2.75,5.66666666667,3.8,6.4,5.2,6
3356,4.8,5.5,4.33333333333,6.8,6,6,6
3357,5.8,7,6.33333333333,5.2,6.6,5.8,6
3358,6.2,5,4.66666666667,6.6,4.6,7.2,5.6
3359,7,3.75,5,4.4,2.8,7.2,4.4
3360,6.6,6.5,3,7.6,4.4,7.4,5.6
3361,6.6,3,5,5,4.2,6.8,6.6
3362,6,4.25,5,6,3.8,7.2,5.8
3363,6.4,4.25,4.33333333333,6.8,3.8,7,6.2
3364,6.8,3.5,4,6.2,3.8,6.8,4.6
3365,2.6,8,6,5.6,9,5.2,7.2
3366,2.6,3.5,4.33333333333,4.2,7.4,5.8,5.2
3367,4.4,5,4.25,6,5.2,6,5.4
3368,5.4,3.5,5.66666666667,4.4,3.8,7,5.6
3369,7.2,5.75,3.25,8.8,3.6,8.2,3
3370,7,6,3.66666666667,7.4,4.2,7.6,4.2
3371,5.6,7.25,5.25,7.8,4.8,7,6.6
3372,6,5.75,4.33333333333,7.8,5,7.8,6.6
3373,5,6.25,4.66666666667,6,4.8,8.2,7.2
3374,5.4,5.5,3,8,5.8,6.6,7.8
3375,5.6,6.25,5,7.2,4.6,6.6,4.8
3376,5.4,7.25,3.25,8.4,4.4,7.4,6
3377,5.4,5.25,6,5.6,4.8,6.8,6
3378,6.8,7,5.5,6.2,3.6,7,4.2
3379,5.2,6.5,5.5,6,6.4,7.4,6.6
3380,5.8,5.75,4,8.2,4.4,6.8,5
3381,6.2,6,4.33333333333,7,4,7.5,5.2
3382,6.4,7,5.75,6.8,4.2,7,3.8
3383,6.8,4.4,5,5.8,4.8,5.75,5.4
3384,5,2.2,6,3.4,3.6,6.5,5.75
3385,6,7.6,7,7,4.2,7,4
3386,6.2,4.8,5.66666666667,6.4,4.8,6.25,6.4
3387,2.6,5.4,5.66666666667,5.6,6.2,4.75,5.6
3388,5.2,6.4,4.33333333333,7.6,4.6,6.5,6
3389,7.4,4.8,5.5,6,3.8,6.75,6.6
3390,7.4,3.8,4.66666666667,6,2.8,7,5
3391,5.4,4.8,4.66666666667,6.4,3.8,7,6.4
3392,5.2,6.6,5,7.8,5,7,7.4
3393,4.2,5.2,6.66666666667,5,7,5.2,6.6
3394,7.8,3.4,5,4.4,4.4,6.8,7
3395,6.8,7,5,8,4.2,7,3.8
3396,6.2,2,5,3.8,4,5.75,4.8
3397,5.8,5.2,5.5,7.8,5.2,6.25,6.2
3398,5.2,7.4,5.5,8,7,7.25,6
3399,5.2,6.2,5,6.8,5.6,7.75,6.2
3400,4.2,3,2.5,4.4,3.4,5.75,5.2
3401,2.4,2.8,1.5,2.2,5,4.5,5.8
3402,3.8,3.4,3,2.4,4,5,6.4
3403,5.4,5.8,3.5,6.8,6.8,7.25,7.4
3404,6,6.2,4.5,7.4,4.6,6.75,6.4
3405,5.2,6.4,3.5,8,5,7,5.8
3406,5,6.4,6,5.8,6,5,5.4
3407,6.4,6.4,4,7.6,5,7.25,3.4
3408,7.6,3.4,2.5,5.6,3.8,7.25,4.4
3409,5.2,4.8,5,3,4.4,6.6,7.4
3410,6.8,5.4,5,5.6,4,7.2,4.6
3411,7.6,3.8,3.66666666667,5,3.8,6.8,5.4
3412,4.4,8.8,6.66666666667,6.4,9.2,5,7
3413,8.4,3.2,2.66666666667,5.4,3.6,7,6.75
3414,4.8,3.4,6,4.8,4.8,6,5.5
3415,6.6,6,5.33333333333,4.4,4.4,6.4,6
3416,5.6,5.8,4.66666666667,5.2,5.2,6.4,7
3417,5.6,6.4,4,8,5.4,7.8,7.8
3418,5,2,4.33333333333,4.2,5.2,6.2,4.6
3419,6.4,5.2,4.66666666667,6,4.2,6.8,6.2
3420,6.2,7.6,3.66666666667,6.6,6,7.2,5.8
3421,4.8,5.6,5.66666666667,6.2,5.2,6,6.8
3422,6.4,5.6,3.33333333333,7,5.6,6.6,5.6
3423,5.2,6.4,5,6.8,5,6.4,5.6
3424,5,7.8,5.66666666667,7.2,6,6.4,6
3425,6.25,6,3,7.2,4,7.25,5.4
3426,5,2.6,2.66666666667,3.6,4.6,7.5,7.4
3427,7,5.2,4.33333333333,6.2,4.2,6.75,5.8
3428,5,4.2,3,6.2,5.8,5.5,5.2
3429,7.5,3.6,4,4,4,5.75,5
3430,4,8.4,6.33333333333,5.8,5.6,5.25,5.8
3431,6,7.8,4,6.6,5.2,7,6.2
3432,5,7.6,3.66666666667,6.4,5,7.75,6.8
3433,6,6.6,4.33333333333,5.8,4.4,7.75,8
3434,3.5,7.2,2,5.8,5.8,7.5,6.2
3435,5,6.4,3,6.4,4.2,6,6
3436,4.75,7.4,5,6.6,5.4,5.75,6.6
3437,5.25,5,4.66666666667,4.4,4.8,7,4.4
3438,4.75,8.2,4.66666666667,7.4,6.6,5.25,5.6
3439,4.5,5.4,5,6.2,4.8,6.25,7
3440,4.75,7.2,5.66666666667,5.8,8.4,5.75,7
3441,5.75,5.8,6.33333333333,4.6,6.8,5.5,6
3442,8.25,3.2,4,5.2,3.4,7.25,7.4
3443,4.75,5.8,5,6.6,6,6.25,6.8
3444,6.25,6.4,5,6.4,5.2,7,7.4
3445,5,8.2,6,6.8,7.6,6.5,6
3446,4.5,8,4,7.4,5.8,7,6.8
3447,6.25,6.2,5,5.8,5.8,7.25,7
3448,5.5,4.4,3.66666666667,5.2,4.8,6.75,6.6
3449,6.5,6,4.33333333333,5.6,5.2,6,5.2
3450,5.5,5.2,3.33333333333,5.6,5.6,6.25,6.6
3451,6.5,5,4,7.2,5,7,6.4
3452,4.25,4.6,4,4.2,5,5.75,5.6
3453,6,7.4,4.66666666667,6.8,5.8,6.75,3.8
3454,6.5,6.6,4.33333333333,7.8,5.2,7,4.6
3455,5.75,6.8,5,4.8,4.4,7.75,4
3456,6,6.4,3.66666666667,6.8,4.6,6.5,5
3457,7,3.2,3.66666666667,4.4,4.8,5.5,5
3458,6.5,7,4.66666666667,8.2,5.4,6.25,5.8
3459,6.5,2.8,3.33333333333,4.4,3.8,7.75,8
3460,4.75,5,3.66666666667,4.8,5.6,5,7
3461,4.75,7.2,4.33333333333,7,5.6,7.75,6.2
3462,6.25,6.8,4,6.2,5,7,7.4
3463,4,4.4,5.33333333333,4.8,5,5.25,5.6
3464,5,5.8,4.66666666667,6.4,6.2,6.25,7
3465,8,4.2,4.33333333333,4.2,4.2,6.25,5
3466,5.75,4.4,4,4.2,4.2,6.75,6.8
3467,5,6.6,3,6.2,5.8,6.25,7
3468,2.25,5,5.33333333333,3.8,5.6,5.25,6.6
3469,7.5,5.6,4,6.6,4,7.5,4.2
3470,5,7,4.66666666667,7.8,6,5.75,6
3471,6.5,2.4,2,4,3.2,7.5,8.6
3472,5,7,4,7,6,7,7
3473,5.25,8.2,4.66666666667,6.6,5.6,6.75,7
